img_path,summary,question_resolution,question,answer_resolution,abstractive_answer,extractive_answer,decontextualizated_text_added,decontextualizated_text_removed,extra_added_text
mturk_charts/no_data/multi_col/9413.png,Fully 64 % of Democratic and Democratic - leaning registered voters say Trump would make a terrible president . That is by far the highest percentage among the seven GOP candidates in the survey .,same,What are opinions about seven GOP candidates?,answer2,Fully 64 % of Democratic and Democratic - leaning registered voters say Trump would make a terrible president . That is by far the highest percentage among the seven GOP candidates in the survey .,Fully 64 % of Democratic and Democratic - leaning registered voters say Trump would make a terrible president . That is by far the highest percentage among the seven GOP candidates in the survey .,,,
mturk_charts/no_data/multi_col/9442.png,"Different bargains have different value to Americans . A trade - off considered acceptable by 54 % of Americans was having surveillance cameras in the office in order to improve workplace security and help reduce thefts . On the other hand , a scenario involving the use of a “ smart thermostat ” in people ’s homes that might save energy costs in return for insight about people ’s comings and goings was deemed “ acceptable ” by only 27 % of adults , while 55 % saw it as “ not acceptable . ”",same,What are opinions about Americans sharing personal information's?,answer2,"Different bargains have different value to Americans . A trade - off considered acceptable by 54 % of Americans was having surveillance cameras in the office in order to improve workplace security and help reduce thefts . On the other hand , a scenario involving the use of a “ smart thermostat ” in people ’s homes that might save energy costs in return for insight about people ’s comings and goings was deemed “ acceptable ” by only 27 % of adults , while 55 % saw it as “ not acceptable . ”","Different bargains have different value to Americans . A trade - off considered acceptable by 54 % of Americans was having surveillance cameras in the office in order to improve workplace security and help reduce thefts . On the other hand , a scenario involving the use of a “ smart thermostat ” in people ’s homes that might save energy costs in return for insight about people ’s comings and goings was deemed “ acceptable ” by only 27 % of adults , while 55 % saw it as “ not acceptable . ”",,,
mturk_charts/no_data/multi_col/9424.png,"The executive actions build on 2012 ’s Deferred Action for Childhood Arrivals ( DACA ) , which granted relief to young adults who came to the U.S. as children . This program has resulted in nearly 700,000 people receiving relief , though advocates said the action did not go far enough .",same,What are opinions about the DACA program?,answer2,"The executive actions build on 2012 ’s Deferred Action for Childhood Arrivals ( DACA ) , which granted relief to young adults who came to the U.S. as children . This program has resulted in nearly 700,000 people receiving relief , though advocates said the action did not go far enough .","The executive actions build on 2012 ’s Deferred Action for Childhood Arrivals ( DACA ) , which granted relief to young adults who came to the U.S. as children . This program has resulted in nearly 700,000 people receiving relief , though advocates said the action did not go far enough .",though advocates said action did not go far enough,,
mturk_charts/no_data/multi_col/9440.png,"About one - in - ten adolescents , or around 2.6 million , have experienced major depression in the past year , according to 2013 data reported by NIMH ; for 7.7 % , their depression caused severe impairment . Depression was three times as common among teen girls as teen boys ( 16.2 % versus 5.3 % ) . Among racial and ethnic groups , mixed - race teens were the most likely to report a major depressive episode in the previous year ( 13 % ) ; native American teens were least likely to report depression ( 4.5 % ) .",same,What are opinions about about major depression people?,answer2,"for 7.7 % , their depression caused severe impairment . Depression was three times as common among teen girls as teen boys ( 16.2 % versus 5.3 % ) . Among racial and ethnic groups , mixed - race teens were the most likely to report a major depressive episode in the previous year ( 13 % ) ; native American teens were least likely to report depression ( 4.5 % ) .","for 7.7 % , their depression caused severe impairment . Depression was three times as common among teen girls as teen boys ( 16.2 % versus 5.3 % ) . Among racial and ethnic groups , mixed - race teens were the most likely to report a major depressive episode in the previous year ( 13 % ) ; native American teens were least likely to report depression ( 4.5 % ) .","for 7.7 , their depression caused severe impairment . . Among racial and ethnic groups , mixed - race teens were the most likely to report a major depressive episode in the previous year 13 ; native American teens were least likely to report depression 4.5 .",,
mturk_charts/no_data/multi_col/9485.png,"Whatever one ’s feelings about the health care - reform measure , more Americans are covered by some form of health insurance now – whether employer - provided , purchased on an exchange or obtained via Medicaid or Medicare – than when Obama took office . According to the Census Bureau , 16.1 % of Americans ( nearly 49 million ) were uninsured in 2009 ; by 2014 , the last year for which there are data , only 10.4 % ( almost 33 million ) Americans lacked health coverage .",same,What are opinions about feelings about the health care?,answer2,"According to the Census Bureau , 16.1 % of Americans ( nearly 49 million ) were uninsured in 2009 ; by 2014 , the last year for which there are data , only 10.4 % ( almost 33 million ) Americans lacked health coverage .","According to the Census Bureau , 16.1 % of Americans ( nearly 49 million ) were uninsured in 2009 ; by 2014 , the last year for which there are data , only 10.4 % ( almost 33 million ) Americans lacked health coverage .",.,,
mturk_charts/no_data/multi_col/9487.png,"The share of Americans ages 18 and older with at least some education beyond high school has risen since 2009 , according to the Census Bureau – from 55 % that year to 58 % in 2014 – though that ’s a continuation of a trend that dates back to at least 2001 . But student performance at the elementary and secondary levels has n’t changed much , according to data from the National Assessment of Educational Progress . The share of eighth - graders scoring at or above the “ proficient ” level in reading went from 32 % in 2009 to 34 % in 2015 , for instance , and the share scoring at or above proficiency in math went from 34 % in 2009 to 33 % last year . Among fourth - graders , 36 % scored at or above the proficiency level in reading last year , versus 33 % in 2009 . For math proficiency , the shares were 40 % and 39 % , respectively .",same,"What are opinions about the Little improvement in reading, math proficiency of 8th grade student?",answer2,"The share of eighth - graders scoring at or above the “ proficient ” level in reading went from 32 % in 2009 to 34 % in 2015 , for instance , and the share scoring at or above proficiency in math went from 34 % in 2009 to 33 % last year .","The share of eighth - graders scoring at or above the “ proficient ” level in reading went from 32 % in 2009 to 34 % in 2015 , for instance , and the share scoring at or above proficiency in math went from 34 % in 2009 to 33 % last year .",eighth - graders scoring or above “ proficient ” level reading went 32 34 2015 for instance scoring or above proficiency math went 34 33 last,Americans ages 18 older with least some education beyond high school has risen since according Census Bureau – 55 that 58 2014 – though that ’s a continuation a trend that dates back least 2001 But student performance elementary secondary levels has n’t changed much according data National Assessment Educational Progress,
mturk_charts/no_data/multi_col/9493.png,"Moreover , digital technology has become so central to teens ’ lives that a significant share of parents now employ a new tool to enforce family rules : “ digitally grounding ” misbehaving kids . 		 Some 65 % of parents have taken their teen ’s cellphone or internet privileges away as a punishment . But restrictions to screen time are not always consequences of bad behavior , parents often have rules in place about how often and when their teen can go online . 		 Some 55 % of parents say they limit the amount of time or times of day their teen can be online .",same,What are opinions about disadvantages of digitally ?,answer2," Some 65 % of parents have taken their teen ’s cellphone or internet privileges away as a punishment . But restrictions to screen time are not always consequences of bad behavior , parents often have rules in place about how often and when their teen can go online .  Some 55 % of parents say they limit the amount of time or times of day their teen can"," Some 65 % of parents have taken their teen ’s cellphone or internet privileges away as a punishment . But restrictions to screen time are not always consequences of bad behavior , parents often have rules in place about how often and when their teen can go online .  Some 55 % of parents say they limit the amount of time or times of day their teen can be online .", ,Moreover digital technology has become so central teens ’ lives that significant share now employ new tool enforce family : “ digitally grounding ” misbehaving kids," Some 65 % of parents have taken their teen ’s cellphone or internet privileges away as a punishment . But restrictions to screen time are not always consequences of bad behavior , parents often have rules in place about how often and when their teen can go online .  Some 55 % of parents say they limit the amount of time or times of day their teen can"
mturk_charts/no_data/multi_col/9504.png,"Millennials also have more positive views of colleges and universities than those in older generations . Nearly three - quarters of Millennials ( 73 % ) say colleges and universities have a positive impact , compared with 64 % of Generation Xers , 59 % of Boomers and just 51 % of Silents .",same,What are opinions about Generational differences in institutions?,answer2,"Millennials also have more positive views of colleges and universities than those in older generations . Nearly three - quarters of Millennials ( 73 % ) say colleges and universities have a positive impact , compared with 64 % of Generation Xers , 59 % of Boomers and just 51 % of Silents .","Millennials also have more positive views of colleges and universities than those in older generations . Nearly three - quarters of Millennials ( 73 % ) say colleges and universities have a positive impact , compared with 64 % of Generation Xers , 59 % of Boomers and just 51 % of Silents .",,,
mturk_charts/no_data/multi_col/9494.png,"The tensions between Saudi Arabia and Iran are often characterized as sectarian – that is , Iran and its Shia allies versus Saudi Arabia and its Sunni brethren . And this characterization plays out to a large degree in public attitudes toward the two countries in five Middle Eastern nations Pew Research Center surveyed in spring 2015 . In Jordan , a predominantly Sunni Muslim nation , 78 % of the public have a favorable view of Saudi Arabia , compared with only 8 % who have a positive opinion of Iran .",same,Does the Jordan public have a supportive preference when it comes to tensions between Saudi Arabia and Iran?,answer2,"In Jordan , a predominantly Sunni Muslim nation , 78 % of the public have a favorable view of Saudi Arabia , compared with only 8 % who have a positive opinion of Iran","In Jordan , a predominantly Sunni Muslim nation , 78 % of the public have a favorable view of Saudi Arabia , compared with only 8 % who have a positive opinion of Iran",,The tensions between and are often characterized as sectarian – that is and its Shia allies versus and its brethren . And this characterization plays out to large degree in attitudes toward two countries in five Middle Eastern nations Pew Research Center surveyed in spring 2015 .,
mturk_charts/no_data/multi_col/9497.png,"Data from Pew Research Center and other sources show that around half of newspaper readers consume newspapers only in their printed form . In our study of the local news environments in three markedly different U.S. metropolitan areas , nearly or about half of readers of the local daily paper in Denver ( 46 % ) , Macon , Ga. ( 48 % ) , and Sioux City , Iowa ( 53 % ) did not access the paper online . Indeed , print newspaper readers tend to be news enthusiasts . They are more likely to often watch local TV news than those newspaper readers who access the paper online instead of or in addition to the print edition . And although print - only readers in the three cities studied are certainly older than their counterparts who access the paper online – in their mid-50s , compared with online newspaper readers , who were generally in their early to mid-40s – this difference persists even when controlling for age . If print distribution becomes economically unfeasible , it remains to be seen whether this group will finally move to the online edition , or be content with getting their local news from TV , as they already do .",same,What opinion do print-only newspaper readers have about accessing news online?,answer2,"nearly or about half of readers of the local daily paper in Denver ( 46 % ) , Macon , Ga. ( 48 % ) , and Sioux City , Iowa ( 53 % ) did not access the paper online . Indeed , print newspaper readers tend to be news enthusiasts . They are more likely to often watch local TV news than those newspaper readers who access the paper online instead of or in addition to the print edition .","nearly or about half of readers of the local daily paper in Denver ( 46 % ) , Macon , Ga. ( 48 % ) , and Sioux City , Iowa ( 53 % ) did not access the paper online . Indeed , print newspaper readers tend to be news enthusiasts . They are more likely to often watch local TV news than those newspaper readers who access the paper online instead of or in addition to the print edition .",,Data from Pew Research Center other sources class='chrome-extension-mutihighlight chrome-extension-mutihighlight-style-1'>show that around consume newspapers only their printed form In our study environments three markedly different U.S. metropolitan areas And although - only three cities studied certainly older their counterparts – their mid-50s compared with were generally their early mid-40s – this difference persists even when controlling for age If distribution becomes economically unfeasible it remains seen whether this group will finally move content with getting their from as they already do class='chrome-extension-mutihighlight chrome-extension-mutihighlight-style-1'>show that around consume newspapers only their printed,
mturk_charts/no_data/multi_col/9514.png,"Hispanic children are also fairly likely to be living in this type of situation , due in part to the high share of moms who stay at home . Fully 18 % of Hispanic children are living in a home with a working dad and a stay - at - home mom in their first marriage . The same is true of 15 % of white children .",same,What opinion do Hispanic children have about living in an environment where the mother is a homemaker?,answer2,Fully 18 % of Hispanic children are living in a home with a working dad and a stay - at - home mom in their first marriage . The same is true of 15 % of white children .,Fully 18 % of Hispanic children are living in a home with a working dad and a stay - at - home mom in their first marriage . The same is true of 15 % of white children .,,"also fairly likely to be this type situation , due part to the high share moms who",
mturk_charts/no_data/multi_col/9515.png,"A significant minority of American adults have felt confused , discouraged or impatient when trying to make decisions about sharing their personal information with companies . When asked if they felt confident they understood what would be done with their personal information as they were deciding whether or not to share it , 50 % said they felt confident they understood – but 47 % said they were not confident .",same,what is the reason of People had different feelings on sharing personal info with companies?,answer2,"When asked if they felt confident they understood what would be done with their personal information as they were deciding whether or not to share it , 50 % said they felt confident they understood – but 47 % said they were not confident","When asked if they felt confident they understood what would be done with their personal information as they were deciding whether or not to share it , 50 % said they felt confident they understood – but 47 % said they were not confident",,A significant minority of American adults have confused discouraged impatient when trying make decisions about sharing companies .,
mturk_charts/no_data/multi_col/9517.png,"Non - broadband adopters can also face substantial challenges engaging in a number of digital job - seeking activities . For instance , 37 % of non - broadband adopters indicate that it would not be easy for them to create a professional resume if they needed to do so ; 30 % would find it difficult to contact an employer via email , or fill out an online job application ; and 27 % would have a hard time finding online lists of available jobs in their area .",same,What opinion do Non-broadband adopters have about facing many challenges finding and applying for jobs online?,answer2,"For instance , 37 % of non - broadband adopters indicate that it would not be easy for them to create a professional resume if they needed to do so ; 30 % would find it difficult to contact an employer via email , or fill out an online job application ; and 27 % would have a hard time finding online lists of available jobs in their area .","For instance , 37 % of non - broadband adopters indicate that it would not be easy for them to create a professional resume if they needed to do so ; 30 % would find it difficult to contact an employer via email , or fill out an online job application ; and 27 % would have a hard time finding online lists of available jobs in their area .",,,
mturk_charts/no_data/multi_col/9518.png,"Yet those who rely on mobile devices for online access face job - seeking challenges , ranging from data caps on a smartphone plan to attempting to craft a resume or apply for a job on a device that was not built for extensive text entry . One - quarter of “ smartphone only ” users have used a smartphone to fill out a job application online , and 13 % have used a smartphone to create a resume or cover letter .",same,What are opinions about smart phone users?,answer2,"One - quarter of “ smartphone only ” users have used a smartphone to fill out a job application online , and 13 % have used a smartphone to create a resume or cover letter","One - quarter of “ smartphone only ” users have used a smartphone to fill out a job application online , and 13 % have used a smartphone to create a resume or cover letter",,Yet those who rely on mobile devices for access face seeking challenges ranging from data caps on plan attempting craft apply for on device that was not built for extensive text entry .,
mturk_charts/no_data/multi_col/9519.png,"By this measure , Americans place less importance on religion in their lives than do people in a number of countries in Africa , the Middle East and Asia . For example , nearly universal shares of Ethiopians ( 98 % ) , Senegalese ( 97 % ) and Indonesians ( 95 % ) say religion is very important , as do eight - in - ten or more Nigerians ( 88 % ) , Filipinos ( 87 % ) and Indians ( 80 % ) .",same,What are opinions about the importance of religion in people's lives?,answer2,"nearly universal shares of Ethiopians ( 98 % ) , Senegalese ( 97 % ) and Indonesians ( 95 % ) say religion is very important , as do eight - in - ten or more Nigerians ( 88 % ) , Filipinos ( 87 % ) and Indians ( 80 % ) .","nearly universal shares of Ethiopians ( 98 % ) , Senegalese ( 97 % ) and Indonesians ( 95 % ) say religion is very important , as do eight - in - ten or more Nigerians ( 88 % ) , Filipinos ( 87 % ) and Indians ( 80 % ) .",,,
mturk_charts/no_data/multi_col/9537.png,"People in countries with significant Muslim populations express overwhelmingly negative views of ISIS , according to our spring survey in 11 countries . Recent attacks in Paris , Beirut and Baghdad linked to the Islamic State in Iraq and Syria ( ISIS ) have once again brought terrorism and Islamic extremism to the forefront of international relations . Majorities in most of the 11 countries express unfavorable views of ISIS , but the exception is Pakistan , where a majority offer no opinion .",same,What are opinions about the Views of ISIS ?,answer2,"People in countries with significant Muslim populations express overwhelmingly negative views of ISIS , according to our spring survey in 11 countries .","People in countries with significant Muslim populations express overwhelmingly negative views of ISIS , according to our spring survey in 11 countries .",,,
mturk_charts/no_data/multi_col/9543.png,"A global median of 54 % consider climate change a very serious problem , according to our survey of 40 nations . But there are regional differences on views of climate change , with people from Latin America and Africa expressing more concern than others . Before delegates from 195 nations approved a landmark climate accord in Paris this year to limit carbon emissions , our spring survey found a median of 78 % supporting such a deal .",same,"What are opinions about climate changing problems in Latin America, Africa ?",answer2,"A global median of 54 % consider climate change a very serious problem , according to our survey of 40 nations . But there are regional differences on views of climate change , with people from Latin America and Africa expressing more concern than others .","A global median of 54 % consider climate change a very serious problem , according to our survey of 40 nations . But there are regional differences on views of climate change , with people from Latin America and Africa expressing more concern than others .",,,
mturk_charts/no_data/multi_col/9554.png,"Despite these religious differences , Millennials celebrate many of the cultural parts of Christmas at roughly equal rates to older Americans – and sometimes at even higher rates . For instance , about nine - in - ten Millennials ( 91 % ) said they planned to buy gifts for friends or family during the 2013 holiday season , higher than the share of members of the Silent generation ( 79 % ) and Baby Boomers ( 86 % ) who said the same . And Millennials are at least as likely as their elders to say they planned to attend a gathering with extended family or friends , put up a Christmas tree or go caroling . The one exception among the cultural traditions mentioned in the survey is the sending of Christmas or holiday cards . Members of the Silent generation ( 76 % ) , Baby Boomers ( 68 % ) and Generation Xers ( 65 % ) are all more likely than Millennials ( 57 % ) to say they send such cards .",same,What are opinions about the Christmas holiday traditions?,answer2,"Despite these religious differences , Millennials celebrate many of the cultural parts of Christmas at roughly equal rates to older Americans – and sometimes at even higher rates . For instance , about nine - in - ten Millennials ( 91 % ) said they planned to buy gifts for friends or family during the 2013 holiday season , higher than the share of members of the Silent generation ( 79 % ) and Baby Boomers ( 86 % ) who said the same","Despite these religious differences , Millennials celebrate many of the cultural parts of Christmas at roughly equal rates to older Americans – and sometimes at even higher rates . For instance , about nine - in - ten Millennials ( 91 % ) said they planned to buy gifts for friends or family during the 2013 holiday season , higher than the share of members of the Silent generation ( 79 % ) and Baby Boomers ( 86 % ) who said the same",,,
