img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","extra_added_text"
mturk_charts/no_data/multi_col/6641.png,"Westerners ’ views of Muslims were more mixed . A median of 50 % across four Western European countries , the U.S. and Russia called Muslims violent and a median of 58 % called them “ fanatical , ” but fewer used negative words like greedy , immoral or selfish . A median of just 22 % of Westerners said Muslims are respectful of women , but far more said Muslims are honest ( median of 51 % ) and generous ( 41 % ) .",same,"How do the four Western European countries regard Muslims on whether being violent or fanatical?",answer1,"A median of 50 % across four Western European countries called Muslims violent and a median of 58 % called them “ fanatical ” .","A median of 50 % across four Western European countries called Muslims violent and a median of 58 % called them “ fanatical ” .","” .",", the U.S. Russia",""
mturk_charts/no_data/multi_col/6642.png,"In other areas , however , there is less unity . For instance , a Pew Research Center survey of Muslims in 39 countries asked Muslims whether they want sharia law , a legal code based on the Quran and other Islamic scripture , to be the official law of the land in their country . Responses on this question vary widely . Nearly all Muslims in Afghanistan ( 99 % ) and most in Iraq ( 91 % ) and Pakistan ( 84 % ) support sharia law as official law . But in some other countries , especially in Eastern Europe and Central Asia – including Turkey ( 12 % ) , Kazakhstan ( 10 % ) and Azerbaijan ( 8 % ) – relatively few favor the implementation of sharia law .",same,"How is the highest support of the Sharia law Muslims countries?",answer1,"Nearly all Muslims in Afghanistan ( 99 % ) and most in Iraq ( 91 % ) and Pakistan ( 84 % ) support sharia law as official law .","Nearly all Muslims in Afghanistan ( 99 % ) and most in Iraq ( 91 % ) and Pakistan ( 84 % ) support sharia law as official law .",".","",""
mturk_charts/no_data/multi_col/6646.png,"Across the 38 nations in the survey , a median of just 9 % view the countries of the EU as the world ’s leading economic power . By comparison , 42 % name the U.S. and 32 % name China , while an additional 7 % name Japan .",same,"What is the world's view on the worldwide economic leader country?",answer1,"a median of just 9 % view the countries of the EU as the world ’s leading economic power . 42 % name the U.S. and 32 % name China , while an additional 7 % name Japan .","a median of just 9 % view the countries of the EU as the world ’s leading economic power . 42 % name the U.S. and 32 % name China , while an additional 7 % name Japan .","","Across 38 nations in survey By comparison",""
mturk_charts/no_data/multi_col/6647.png,"The country most likely to name the EU as the world ’s top economy in the new survey is Germany , itself the world ’s fifth - largest economy by GDP . Still , only one - in - four Germans say the countries of the EU are the world ’s leading economic power , compared with 41 % who name China and 24 % who name the U.S.",same,"How do Germans see EU power in the world?",same,"only one - in - four Germans say the countries of the EU are the world ’s leading economic power","only one - in - four Germans say the countries of the EU are the world ’s leading economic power","","The country most likely to name as top economy new survey is Germany , itself fifth largest economy by GDP . Still , , compared with 41 % who name China and 24 % who name U.S.",""
mturk_charts/no_data/multi_col/6648.png,"About one - in - four Americans ( 26 % ) who have been harassed online say an acquaintance was behind their most recent incident , according to a recent Pew Research Center report . And in other cases , targets of online abuse are even more familiar with their harassers : 18 % of those who have been harassed say their most recent incident involved a friend , while 11 % say it involved a family member . Smaller shares say their most recent experience involved a former romantic partner ( 7 % ) or a co - worker ( 5 % ) . Taken together , nearly half of Americans ( 46 % ) who have experienced some form of online harassment say they know the person or persons responsible for their most recent incident – the same as the share ( 46 % ) who say their harasser was a stranger or someone whose real identity was unknown to them . ( The remaining 8 % were harassed by people both known and unknown to them . )",same,"What is the relationship of online harassment victims and the harasser?",answer1,"About one - in - four Americans ( 26 % ) who have been harassed online say an acquaintance was behind their most recent incident . 18 % of those who have been harassed say their most recent incident involved a friend , while 11 % say it involved a family member . Smaller shares say their most recent experience involved a former romantic partner ( 7 % ) or a co - worker ( 5 % ) . Taken together , nearly half of Americans ( 46 % ) who have experienced some form of online harassment say they know the person or persons responsible for their most recent incident – the same as the share ( 46 % ) who say their harasser was a stranger or someone whose real identity was unknown to them .","About one - in - four Americans ( 26 % ) who have been harassed online say an acquaintance was behind their most recent incident . 18 % of those who have been harassed say their most recent incident involved a friend , while 11 % say it involved a family member . Smaller shares say their most recent experience involved a former romantic partner ( 7 % ) or a co - worker ( 5 % ) . Taken together , nearly half of Americans ( 46 % ) who have experienced some form of online harassment say they know the person or persons responsible for their most recent incident – the same as the share ( 46 % ) who say their harasser was a stranger or someone whose real identity was unknown to them .","About one - in - four 26 been harassed an acquaintance behind 18 those been harassed involved friend while 11 it involved family member Smaller shares experience involved former romantic partner 7 co - worker 5","",""
mturk_charts/no_data/multi_col/6306.png,"Much of this survey focuses on possible future impacts of automation , but a minority of Americans are already being impacted by these technologies in their own jobs and careers . Specifically , 2 % of Americans report that they have ever personally lost a job because their employers replaced their positions with a machine or computer program . Another 5 % report that they have ever had their pay or hours reduced for the same reason . Taken together , that works out to 6 % of U.S. adults who report having been impacted by workforce automation in one ( or both ) of these ways . The youngest adults – those ages 18 to 24 – are among the groups most likely to have been personally impacted by workforce automation . This experience is also more common than average among Latinos , part - time workers and those with relatively low household incomes .",same,"What is the situation of Americans losing a job as a result of workforce automation?",same,"2 % of Americans report that they have ever personally lost a job because their employers replaced their positions with a machine or computer program .","2 % of Americans report that they have ever personally lost a job because their employers replaced their positions with a machine or computer program .",".","Specifically ,",""
mturk_charts/no_data/multi_col/6308.png,"Many Americans anticipate that various automation technologies will make significant inroads in terms of their development and adoption in the coming decades . Driverless vehicles are perhaps the most prominent example of this trend . Fully 94 % of Americans have some awareness of the effort to develop driverless vehicles , and roughly two - thirds of the public anticipates that most vehicles on the road will be driverless within the next half - century – with 9 % predicting that this will occur in the next 10 years .",same,"What is the majority American view of driverless vehicles in the next 10 years to half a century?",answer1,"roughly two - thirds of the public anticipates that most vehicles on the road will be driverless within the next half - century .","roughly two - thirds of the public anticipates that most vehicles on the road will be driverless within the next half - century .","","Fully 94 % Americans have some awareness effort to develop , and – with 9 % predicting this occur in 10 years",""
mturk_charts/no_data/multi_col/6310.png,"Most think human rights organizations are making a difference . When asked how much influence human rights organizations are having on the way things are going in their countries , solid majorities of Indonesians , Kenyans , Mexicans and Indians said either a great deal or a fair amount . Still , no more than 30 % in any of these nations said these groups are having a great deal of influence .",same,"What is the view that human rights organizations have influence on the way things are going in some countries?",answer1,"solid majorities of Indonesians , Kenyans , Mexicans and Indians said either a great deal or a fair amount of influence .","solid majorities of Indonesians , Kenyans , Mexicans and Indians said either a great deal or a fair amount of influence .","influence .","",""
mturk_charts/no_data/multi_col/6239.png,"The Center ’s survey found other indications that gun owners are more politically engaged than non - gun owners . For example , while only 16 % of U.S. adults say they ’ve ever given money to an organization that takes a position on gun policy , gun owners are again more likely than non - gun owners to say they have done so . Among gun owners , 28 % say they have ever given money to an organization like this , including 12 % of who have done so in the past year . The same is true for just 10 % of non - owners , including 6 % who have done so in the past year .",same,"How are U.S adults contributing money to an organization that takes a position on gun policy?",same,"only 16 % of U.S. adults say they ’ve ever given money to an organization that takes a position on gun policy . Among gun owners , 28 % say they have ever given money to an organization like this , including 12 % of who have done so in the past year . The same is true for just 10 % of non - owners , including 6 % who have done so in the past year .","only 16 % of U.S. adults say they ’ve ever given money to an organization that takes a position on gun policy . Among gun owners , 28 % say they have ever given money to an organization like this , including 12 % of who have done so in the past year . The same is true for just 10 % of non - owners , including 6 % who have done so in the past year .",". Among 28 like this including 12 who in the past year . The same is true for just 10 including 6 who in the past year .","For example while are again more likely than",""
mturk_charts/no_data/multi_col/6240.png,"When Americans are asked what has brought the biggest improvement to their lives in the past five decades , they name technology more than any other advancement . And as Americans think about the next 50 years , they expect that technology , along with medical advances , will continue to have a major impact , according to a Pew Research Center survey conducted May to June of this year .",same,"What is Americans' opinion on things that had major impact during the past?",same,"they name technology more than any other advancement .","they name technology more than any other advancement .","name more than any other advancement .","And as Americans think about the next 50 years , expect that , along with medical advances , will continue to have a major impact , according to a Pew Research Center survey conducted May to June of this year",""
mturk_charts/no_data/multi_col/6262.png,"More broadly , a majority of Americans ( 58 % ) say there should be limits on the number of jobs that businesses can replace with machines , even if those machines are better and cheaper . Fewer respondents ( 41 % ) took the opposite view that businesses are justified in replacing human workers , even if machines can do the work better and at a lower cost . The public is more divided on the question of who bears responsibility for taking care of displaced workers in the event of widespread automation . Half say it is the government ’s obligation , even if it means raising taxes substantially . Nearly the same share ( 49 % ) says it ’s the obligation of individuals , even if machines have already taken many human jobs .",same,"What is Americans' view on whether there should be limits on the number of jobs that can be replaced by machines?",same,"a majority of Americans ( 58 % ) say there should be limits on the number of jobs that businesses can replace with machines . Fewer respondents ( 41 % ) took the opposite view that businesses are justified in replacing human workers .","a majority of Americans ( 58 % ) say there should be limits on the number of jobs that businesses can replace with machines . Fewer respondents ( 41 % ) took the opposite view that businesses are justified in replacing human workers .",". Fewer respondents 41 took opposite view justified in replacing human workers .","More broadly , , even if those better and cheaper",""
mturk_charts/no_data/multi_col/6187.png,"The power of partisanship is reflected in attitudes about Donald Trump . In the survey , conducted in June , Trump ’s job ratings are more deeply polarized along partisan lines than those of any president in more than 60 years . Overall , Trump gets his most positive ratings among the two most solidly Republican groups , Core Conservatives and Country First Conservatives . Large majorities in each group strongly approve of Trump ’s job performance ( 80 % of Core Conservatives , 71 % of Country First Conservatives ) .",same,"How is Trump get most of his positive ratings?",answer1,"Trump gets his most positive ratings among the two most solidly Republican groups , Core Conservatives and Country First Conservatives .","Trump gets his most positive ratings among the two most solidly Republican groups , Core Conservatives and Country First Conservatives .","Trump .","Overall class='chrome-extension-mutihighlight chrome-extension-mutihighlight-style-6'>Trump",""
mturk_charts/no_data/multi_col/6188.png,"Core Conservatives are more likely than other GOP - leaning groups to say they follow politics and government most of the time and say they always vote . Consequently , while Core Conservatives make up about a third of Republicans and Republican - leaning independents overall ( 31 % ) , they constitute a larger proportion of politically engaged Republicans ( 43 % ) .",same,"What is the general background of politically engaged Republicans?",answer1,"Core Conservatives constitute a larger proportion of politically engaged Republicans ( 43 % ) .","Core Conservatives constitute a larger proportion of politically engaged Republicans ( 43 % ) .","","Consequently , while make up about third and Republican - leaning independents overall 31 , they",""
mturk_charts/no_data/multi_col/6189.png,"Solid Liberals make up a third of all Democrats and Democratic leaners – but close to half ( 48 % ) of politically engaged Democrats . That is about the same proportion as the other Democratic - leaning groups combined .",same,"What is the general background of politically engaged Democrats?",same,"Solid Liberals make up close to half ( 48 % ) of politically engaged Democrats .","Solid Liberals make up close to half ( 48 % ) of politically engaged Democrats .",".","a third all and Democratic leaners – but",""
mturk_charts/no_data/multi_col/6824.png,"Even before being charged with corruption , Brazilian President Michel Temer was less popular than his predecessors . Temer , Brazil ’s current leader , has been charged with corruption amid allegations he participated in bribery . But even before the scandal , when Brazilians were asked about their views of the country ’s current and previous presidents , Temer ’s favorability trailed that of his immediate predecessors , according to a Pew Research Center survey conducted in March and April . In the spring survey , about one - in - five ( 21 % ) Brazilians had a positive view of Temer , including only 2 % who had a very favorable view of him . About a third ( 34 % ) of the public had a favorable view of Temer ’s former boss , impeached President Dilma Rousseff . And more than four - in - ten ( 45 % ) had a positive opinion of former President Luiz Inácio Lula da Silva , who is also under investigation .",same,"What was Brazilians views on the country's current president in relation to his predecessors?",answer1,"Brazilian President Michel Temer was less popular than his predecessors . about one - in - five ( 21 % ) Brazilians had a positive view of Temer .","Brazilian President Michel Temer was less popular than his predecessors . about one - in - five ( 21 % ) Brazilians had a positive view of Temer .","Brazilian President Michel was less popular than","But even before the scandal , when were asked their views the country ’s current and previous presidents , ’s favorability trailed that immediate , according to Pew Research Center survey conducted March and April In the spring survey , , including only 2 who very favorable him",""
mturk_charts/no_data/multi_col/6826.png,"NRA members are also significantly more likely than other gun owners to say they have a gun that is loaded and easily accessible to them at all times ( 53 % vs. 34 % ) . And , among handgun owners , NRA members are twice as likely to say they carry a gun with them outside of their home all or most of the time ( 44 % vs. 22 % ) . They are also more likely to say they have taken a gun safety course at some point – 84 % of NRA members have done this , compared with 67 % of gun owners who do n’t belong to the NRA .",same,"How likely are NRA members to own a loaded gun that is easily accessible to them at all times?",same,"NRA members are also significantly more likely to say they have a gun that is loaded and easily accessible to them at all times ( 53 % )","NRA members are also significantly more likely to say they have a gun that is loaded and easily accessible to them at all times ( 53 % )","","than other owners vs. 34",""
mturk_charts/no_data/multi_col/6828.png,"To be sure , the NRA has been an active voice in debates over many of these policy proposals . And the public is divided when it comes to the amount of influence the NRA has over guns laws in the U.S. : While 44 % of all adults say the NRA has too much influence over gun legislation , 40 % say it has the right amount of influence . Relatively few ( 15 % ) say the NRA has too little influence . For their part , NRA members are largely satisfied with the amount of influence the organization has over U.S. gun laws . About six - in - ten ( 63 % ) say the NRA has the right amount of influence and 28 % say it has too little influence . Only 9 % of NRA members say the organization has too much influence over gun laws . Among non - gun owners , 50 % view the NRA as too influential .",same,"What is the public's views on NRAs influence?",answer1,"While 44 % of all adults say the NRA has too much influence over gun legislation , 40 % say it has the right amount of influence . Relatively few ( 15 % ) say the NRA has too little influence .","While 44 % of all adults say the NRA has too much influence over gun legislation , 40 % say it has the right amount of influence . Relatively few ( 15 % ) say the NRA has too little influence .","","",""
mturk_charts/no_data/multi_col/6292.png,"Many Americans believe fabricated news is sowing confusion , and about a third ( 32 % ) say they often see made - up political news online . Nearly two - thirds of U.S. adults ( 64 % ) say fabricated news stories cause a great deal of confusion about the basic facts of current issues and events . About a third of U.S. adults ( 32 % ) say they often see made - up political news online , while 39 % sometimes see such stories and 26 % hardly ever or never do . About half ( 51 % ) say they often see political news online that is at least somewhat inaccurate – a higher proportion than those who say they see news that is almost completely made up ( 32 % ) . About a quarter ( 23 % ) say they have ever shared made - up news stories themselves , with roughly equal shares saying they have done so either knowingly or unknowingly . A large majority ( 84 % ) of Americans say they are at least somewhat confident in their ability to recognize fabricated news . Americans have low trust in information from social media . Just 5 % of web - using U.S. adults have a lot of trust in the information they get from social media , nearly identical to the 4 % who said so in 2016 . This level of trust is much lower than trust in national and local news organizations , and in information coming from friends and family . In fact , in a separate study focusing on science news about twice as many social media users distrust science posts on social media as trust them ( 52 % compared with 26 % , 21 % of social media users do not see any science posts ) .",same,"How do people think bout accuracy of political news online?",same,"About half ( 51 % ) say they often see political news online that is at least somewhat inaccurate – a higher proportion than those who say they see news that is almost completely made up ( 32 % ) .","About half ( 51 % ) say they often see political news online that is at least somewhat inaccurate – a higher proportion than those who say they see news that is almost completely made up ( 32 % ) .",".","",""
mturk_charts/no_data/multi_col/6294.png,"Social media and direct visits to news organizations ’ websites are the most common pathways to online news . When asked how they arrived at news content in their most recent web interaction , online news consumers were about equally likely to say they got news by going directly to a news website ( 36 % of the times they got news , on average ) as they were to say they got it through social media ( 35 % ) . They were less likely to access news through emails , text messages or search engines .",same,"How do majority of people get news content?",same,"online news consumers were about equally likely to say they got news by going directly to a news website ( 36 % of the times they got news , on average ) as they were to say they got it through social media ( 35 % ) .","online news consumers were about equally likely to say they got news by going directly to a news website ( 36 % of the times they got news , on average ) as they were to say they got it through social media ( 35 % ) .",".","When asked how arrived at content in their most recent web interaction",""
mturk_charts/no_data/multi_col/6293.png,"Americans have low trust in information from social media . Just 5 % of web - using U.S. adults have a lot of trust in the information they get from social media , nearly identical to the 4 % who said so in 2016 . This level of trust is much lower than trust in national and local news organizations , and in information coming from friends and family . In fact , in a separate study focusing on science news about twice as many social media users distrust science posts on social media as trust them ( 52 % compared with 26 % , 21 % of social media users do not see any science posts ) . While social media is a common pathway to news , when people follow news links , source recognition is lower for news accessed through these platforms than it is when the link comes from a news organization . When news links came directly from a news organization ’s emails , texts or alerts , the individual could name a source for that link 78 % of the time . That far outpaced source recall when a link came through social media ( 52 % of such instances ) or a friend ’s email or text ( 50 % ) .",same,"How much do U.S. adults trust in information they get from social media?",same,"Just 5 % of web - using U.S. adults have a lot of trust in the information they get from social media .","Just 5 % of web - using U.S. adults have a lot of trust in the information they get from social media .",".",", nearly identical to 4 who said so 2016",""
