img_path,summary,question_resolution,question,answer_resolution,abstractive_answer,extractive_answer,decontextualizated_text_added,decontextualizated_text_removed,extra_added_text,title,original_answer
mturk_charts/no_data/multi_col/3094.png,"When asked whether men or women are better at dealing with a variety of policy areas , ranging from social issues like education and health care to gun policy or national security , a majority of Americans said men and women were equally capable . To the extent that the public saw a difference , more gave women the edge when it comes to dealing with social issues , while men were seen as better at dealing with national security and defense .",same,Among men or women who best deal with areas ranging from social issues?,answer1,"When asked whether men or women are better at dealing with a variety of policy areas majority of Americans said men and women were equally capable . To the extent that the public saw a difference , more gave women the edge when it comes to dealing with social issues , while men were seen as better at dealing with national security and defense .","When asked whether men or women are better at dealing with a variety of policy areas majority of Americans said men and women were equally capable . To the extent that the public saw a difference , more gave women the edge when it comes to dealing with social issues , while men were seen as better at dealing with national security and defense .",,,,Majorities see little difference between men and women on several key policy issues,"When asked whether men or women are better at dealing with a variety of policy areas majority of Americans said men and women were equally capable . To the extent that the public saw a difference , more gave women the edge when it comes to dealing with social issues , while men were seen as better at dealing with national security and defense ."
mturk_charts/no_data/multi_col/3091.png,"A Pew Research Center survey conducted in 2018 , before any of the current contenders announced their candidacy , found that more than four - in - ten Americans ( 45 % ) said they personally hoped a woman would be elected president in their lifetime . About half of all women ( 51 % ) said they personally hoped this would happen , compared with 38 % of men .",same,What do Democratic women in US hope to see among presidency?,answer1,A Pew Research Center survey conducted in 2018 found that more than four - in - ten Americans ( 45 % ) said they personally hoped a woman would be elected president in their lifetime .,A Pew Research Center survey conducted in 2018 found that more than four - in - ten Americans ( 45 % ) said they personally hoped a woman would be elected president in their lifetime .,,,,"In 2018, most Democratic women said they personally hoped to see a woman elected president in their lifetime",A Pew Research Center survey conducted in 2018 found that more than four - in - ten Americans ( 45 % ) said they personally hoped a woman would be elected president in their lifetime .
mturk_charts/no_data/multi_col/3082.png,"Opinion is evenly divided over the effect of banks and financial institutions on the way things are going in the country ( 39 % say they have a positive effect , while the same share views their effect negatively ) . On balance , more Americans say large corporations and the news media have a negative effect on the way things are going than say these institutions have a positive impact .",same,Describe the trend among Americans about big corporations and the news media?,answer1,"On balance , more Americans say large corporations and the news media have a negative effect on the way things are going than say these institutions have a positive impact .","On balance , more Americans say large corporations and the news media have a negative effect on the way things are going than say these institutions have a positive impact .",,,,"Majorities say corporations, news media have a negative effect on the U.S.","On balance , more Americans say large corporations and the news media have a negative effect on the way things are going than say these institutions have a positive impact ."
mturk_charts/no_data/multi_col/3077.png,"For more than a decade , overwhelming majorities of Americans have said that it is more important for the president to focus on domestic policy than foreign policy . Today , about seven - in - ten say it is more important for President Donald Trump to focus on domestic policy right now ( 69 % ) , little different than the share saying this shortly before he took office or the shares who wanted Barack Obama to focus on domestic policy in the years prior .",same,What proportion of Americans said that former President Donald Trump should focus more on internal than external affairs?,answer1,"Today , about seven - in - ten say it is more important for President Donald Trump to focus on domestic policy right now ( 69 % )","Today , about seven - in - ten say it is more important for President Donald Trump to focus on domestic policy right now ( 69 % )",,,,Public would like Trump to focus more on domestic policy than foreign policy,"Today , about seven - in - ten say it is more important for President Donald Trump to focus on domestic policy right now ( 69 % )"
mturk_charts/no_data/multi_col/3076.png,"Overall attitudes about tariff increases are little changed since last fall . Republicans and Republican leaners continue to have much more positive views of tariff increases than Democrats and Democratic leaners . About two - thirds ( 67 % ) of Republicans say that tariff increases have been good for the U.S. , while just 26 % say they have been bad for the country ( the share of Republicans saying they have been bad for the country is slightly higher than it was in September ) . By comparison , about eight - in - ten Democrats ( 82 % ) say these increases have been bad for the country , and these views are little changed in recent months .",same,Describe the proportion of Republicans who say the fare increases were good for the US?,answer1,About two - thirds ( 67 % ) of Republicans say that tariff increases have been good for the U.S.,About two - thirds ( 67 % ) of Republicans say that tariff increases have been good for the U.S.,,,,Partisans remain split over the impact of increased tariffs,About two - thirds ( 67 % ) of Republicans say that tariff increases have been good for the U.S.
mturk_charts/no_data/multi_col/3071.png,"Overall , these views are little changed over the past few years , but the partisan divide in opinion has continued to grow . Democrats are now significantly more likely than Republicans to say Russia is an adversary ( 34 % to 20 % , respectively ) , while Republicans are more than twice as likely as Democrats to say Russia is “ not much of a problem ” ( 38 % to 14 % ) .",same,What is the partisan tendency of those who most consider Russia as an adversary of the USA?,same,"Democrats are now significantly more likely than Republicans to say Russia is an adversary ( 34 % to 20 % , respectively ) , while Republicans are more than twice as likely as Democrats to say Russia is “ not much of a problem ” ( 38 % to 14 % )","Democrats are now significantly more likely than Republicans to say Russia is an adversary ( 34 % to 20 % , respectively ) , while Republicans are more than twice as likely as Democrats to say Russia is “ not much of a problem ” ( 38 % to 14 % )",,,,Far more Republicans than Democrats say Russia is ‘not much of a problem’,"Democrats are now significantly more likely than Republicans to say Russia is an adversary ( 34 % to 20 % , respectively ) , while Republicans are more than twice as likely as Democrats to say Russia is “ not much of a problem ” ( 38 % to 14 % )"
mturk_charts/no_data/multi_col/3070.png,"Just as there are partisan differences in views of whether Iran poses a major threat to the United States , Republicans and Democrats prioritize different approaches to the dispute over Iran ’s nuclear program . Overall , the public is divided about whether it is more important to take a firm stand against Iranian actions ( 44 % ) or to avoid a military conflict with Iran ( 49 % ) . But while 68 % of Republicans say it is more important to take a firm stand against Iranian actions , the balance of opinion is flipped among Democrats . Roughly seven - in - ten Democrats ( 71 % ) say it is more important to avoid a military conflict with Iran . Just a quarter of Republicans ( 25 % ) say it is more important to avoid a conflict , while a similar share of Democrats ( 23 % ) say they would prefer that the U.S. take a firm stand against Iranian actions .",same,Describe the trend between Republicans and Democrats on US foreign policy toward Iran?,answer1,"while 68 % of Republicans say it is more important to take a firm stand against Iranian actions , the balance of opinion is flipped among Democrats . Roughly seven - in - ten Democrats ( 71 % ) say it is more important to avoid a military conflict with Iran . Just a quarter of Republicans ( 25 % ) say it is more important to avoid a conflict , while a similar share of Democrats ( 23 % ) say they would prefer that the U.S. take a firm stand against Iranian actions .","while 68 % of Republicans say it is more important to take a firm stand against Iranian actions , the balance of opinion is flipped among Democrats . Roughly seven - in - ten Democrats ( 71 % ) say it is more important to avoid a military conflict with Iran . Just a quarter of Republicans ( 25 % ) say it is more important to avoid a conflict , while a similar share of Democrats ( 23 % ) say they would prefer that the U.S. take a firm stand against Iranian actions .",,But,,Stark partisan divisions over how to deal with Iran’s nuclear program,"But while 68 % of Republicans say it is more important to take a firm stand against Iranian actions , the balance of opinion is flipped among Democrats . Roughly seven - in - ten Democrats ( 71 % ) say it is more important to avoid a military conflict with Iran . Just a quarter of Republicans ( 25 % ) say it is more important to avoid a conflict , while a similar share of Democrats ( 23 % ) say they would prefer that the U.S. take a firm stand against Iranian actions ."
mturk_charts/no_data/multi_col/3069.png,"Overall , 58 % say North Korea ’s leadership is not serious about addressing international concerns about their country ’s nuclear enrichment program . This is higher than the share that said this in May 2018 ( 49 % ) . Today , 35 % say they think North Korea ’s leadership is serious about addressing these concerns – similar to the share who expressed this view in 2018 .",same,Describe the public's tendency for North Korea to take international concerns about its country's nuclear enrichment program seriously or not?,answer1,"Overall , 58 % say North Korea ’s leadership is not serious about addressing international concerns about their country ’s nuclear enrichment program . This is higher than the share that said this in May 2018 ( 49 % ) . Today , 35 % say they think North Korea ’s leadership is serious about addressing these concerns – similar to the share who expressed this view in 2018 .","Overall , 58 % say North Korea ’s leadership is not serious about addressing international concerns about their country ’s nuclear enrichment program . This is higher than the share that said this in May 2018 ( 49 % ) . Today , 35 % say they think North Korea ’s leadership is serious about addressing these concerns – similar to the share who expressed this view in 2018 .",,,,More Democrats say N. Korea is ‘not serious’ in addressing nuclear concerns,"Overall , 58 % say North Korea ’s leadership is not serious about addressing international concerns about their country ’s nuclear enrichment program . This is higher than the share that said this in May 2018 ( 49 % ) . Today , 35 % say they think North Korea ’s leadership is serious about addressing these concerns – similar to the share who expressed this view in 2018 ."
mturk_charts/no_data/multi_col/3068.png,"The threat of cyberattacks from other countries has been among the public ’s top threats for several years . In the current survey , 74 % say cyberattacks are a major threat to the well - being of the U.S. , which is greater than the shares saying that about Iran ’s nuclear program ( 57 % ) , global climate change ( also 57 % ) or other issues .",same,Describe which ones are considered as the biggest threats in the US for the general public?,answer1,"In the current survey , 74 % say cyberattacks are a major threat to the well - being of the U.S. , which is greater than the shares saying that about Iran ’s nuclear program ( 57 % ) , global climate change ( also 57 % ) or other issues .","In the current survey , 74 % say cyberattacks are a major threat to the well - being of the U.S. , which is greater than the shares saying that about Iran ’s nuclear program ( 57 % ) , global climate change ( also 57 % ) or other issues .",,,,Public widely views cyberattacks as a major threat to the United States,"In the current survey , 74 % say cyberattacks are a major threat to the well - being of the U.S. , which is greater than the shares saying that about Iran ’s nuclear program ( 57 % ) , global climate change ( also 57 % ) or other issues ."
mturk_charts/no_data/multi_col/3059.png,"Women are more likely than men to support raising the federal minimum wage to $ 15 an hour ( 72 % vs. 61 % , respectively ) . About nine - in - ten black Americans ( 93 % ) support this increase – including 80 % who express strong support – compared with about three - quarters of Hispanics ( 73 % ) and six - in - ten whites . In contrast , there are more modest ideological differences on this issue among Democrats . Overwhelming majorities of both liberal Democrats ( 91 % ) and conservative and moderate Democrats ( 82 % ) favor raising the minimum wage to $ 15 an hour , but liberal Democrats are substantially more likely to say they strongly favor this policy ( 68 % vs. 51 % ) .",same,Which gender is most likely to support raising the federal minimum wage to $15 an hour?,answer1,"Women are more likely than men to support raising the federal minimum wage to $ 15 an hour ( 72 % vs. 61 % , respectively","Women are more likely than men to support raising the federal minimum wage to $ 15 an hour ( 72 % vs. 61 % , respectively",,,,"Large majorities of women, blacks and Hispanics favor raising the minimum wage","Women are more likely than men to support raising the federal minimum wage to $ 15 an hour ( 72 % vs. 61 % , respectively"
mturk_charts/no_data/multi_col/3058.png,"By a wide margin , Americans say they favor raising the federal minimum wage to $ 15 an hour . But there is a deep partisan divide in views of this proposed policy – a version of which recently passed the Democratic - controlled House of Representatives , though it is unlikely to be taken up by the GOP - controlled Senate . Two - thirds of Americans ( 67 % ) support raising the minimum wage to $ 15 an hour , including 41 % who say they strongly favor such an increase , according to a Pew Research Center survey conducted this spring . Democrats and Democratic - leaning independents are largely united in backing a $ 15 an hour federal minimum wage : 86 % favor this , including nearly six - in - ten ( 59 % ) who say they strongly support it . Republican opinion on this issue is more divided , but a majority of Republicans and Republican leaners – 57 % – oppose raising the minimum wage to $ 15 an hour , including nearly three - in - ten ( 29 % ) who say they are strongly against it .",same,What is the opinion of most Americans about raising the minimum wage?,answer1,Two - thirds of Americans ( 67 % ) support raising the minimum wage to $ 15 an hour .,Two - thirds of Americans ( 67 % ) support raising the minimum wage to $ 15 an hour .,,,,Large majority of Democrats favor increasing the federal minimum wage raising the federal minimum wage to % who say they,Two - thirds of Americans ( 67 % ) support raising the minimum wage to $ 15 an hour .
mturk_charts/no_data/multi_col/3054.png,"Overall , a larger share of assistant professors ( junior faculty without tenure ) were nonwhite in fall 2017 , compared with fully tenured professors ( 27 % vs. 19 % ) . But junior faculty have n’t diversified much faster than their senior , fully tenured counterparts . Between fall 1997 and fall 2017 , the share of nonwhite assistant professors grew by 10 percentage points , compared with 8 points for professors .",same,Describe the trend of non-white teaching assistant teachers between fall 1997 and fall 2017?,answer1,"Between fall 1997 and fall 2017 , the share of nonwhite assistant professors grew by 10 percentage points","Between fall 1997 and fall 2017 , the share of nonwhite assistant professors grew by 10 percentage points",,,,Nonwhites make up a comparatively small share of U.S. college faculty,"Between fall 1997 and fall 2017 , the share of nonwhite assistant professors grew by 10 percentage points"
mturk_charts/no_data/multi_col/3050.png,"Among the largest digital - native news outlets – those with a monthly average of at least 10 million unique visitors – 14 % went through layoffs in 2018 , down from 20 % in 2017 .",same,Describe the proportion of native digital news outlets with a monthly average of at least 10 million unique visitors who experienced layoffs in 2018?,answer1,Among the largest digital - native news outlets – those with a monthly average of at least 10 million unique visitors – 14 % went through layoffs in 2018,Among the largest digital - native news outlets – those with a monthly average of at least 10 million unique visitors – 14 % went through layoffs in 2018,,,,Layoffs continue at the largest U.S. digital-native news outlets,Among the largest digital - native news outlets – those with a monthly average of at least 10 million unique visitors – 14 % went through layoffs in 2018
mturk_charts/no_data/multi_col/3045.png,"Americans also are largely unaware of the size of the Jewish population in the U.S. , which Pew Research Center estimates at around 2 % . One - in - five U.S. adults ( 19 % ) correctly say that Jews make up less than 5 % of the adult population , while a quarter ( 25 % ) think they make up a bigger share and a clear majority ( 56 % ) say they are unsure . Among Jewish Americans , six - in - ten know that Jews make up less than 5 % of all U.S. adults .",same,Describe the perception among American adults about the size of the Jewish population in the US?,answer1,"One - in - five U.S. adults ( 19 % ) correctly say that Jews make up less than 5 % of the adult population , while a quarter ( 25 % ) think they make up a bigger share and a clear majority ( 56 % ) say they are unsure . Among Jewish Americans , six - in - ten know that Jews make up less than 5 % of all U.S. adults .","One - in - five U.S. adults ( 19 % ) correctly say that Jews make up less than 5 % of the adult population , while a quarter ( 25 % ) think they make up a bigger share and a clear majority ( 56 % ) say they are unsure . Among Jewish Americans , six - in - ten know that Jews make up less than 5 % of all U.S. adults .",,,,"Unlike most Americans, six-in-ten Jews know than less than 5% of U.S. adults are Jewish","One - in - five U.S. adults ( 19 % ) correctly say that Jews make up less than 5 % of the adult population , while a quarter ( 25 % ) think they make up a bigger share and a clear majority ( 56 % ) say they are unsure . Among Jewish Americans , six - in - ten know that Jews make up less than 5 % of all U.S. adults ."
mturk_charts/no_data/multi_col/3042.png,"U.S. political leaders have a sizable following among Americans who are on the platform . Among U.S adults with public Twitter accounts , 19 % follow President Donald Trump , while 26 % follow former President Barack Obama . Overall , 21 % follow at least one member of Congress , with 17 % following a Democratic legislator and 8 % following a Republican member .",same,"Among former US presidents over the past 10 years, which ones have the most adult American twitter followers?",answer1,"Among U.S adults with public Twitter accounts , 19 % follow President Donald Trump , while 26 % follow former President Barack Obama","Among U.S adults with public Twitter accounts , 19 % follow President Donald Trump , while 26 % follow former President Barack Obama",,,,U.S. political leaders have a sizable following among U.S. adults on Twitter,"Among U.S adults with public Twitter accounts , 19 % follow President Donald Trump , while 26 % follow former President Barack Obama"
mturk_charts/no_data/multi_col/3041.png,"Most U.S adult Twitter users do n’t tweet very often . A large majority of tweets come from a small minority of users . The median Twitter user produces two tweets per month , according to a 2019 study . However , among the most prolific tweeters – defined as those in the top 10 % in the number of tweets they send – the median user produces 138 tweets each month . And that group of highly prolific tweeters dominates discourse on the platform more broadly : 80 % of all tweets from American adults come from the top 10 % of tweeters .",same,How many tweets does the average Twitter user produce per month?,answer1,The median Twitter user produces two tweets per month,The median Twitter user produces two tweets per month,,,,A large majority of tweets come from a small minority of tweeters,The median Twitter user produces two tweets per month
