img_path,summary,question_resolution,question,answer_resolution,abstractive_answer,extractive_answer,decontextualizated_text_added,decontextualizated_text_removed,extra_added_text,title,original_answer
mturk_charts/no_data/multi_col/7287.png,"Military officers have considerably higher levels of educational attainment , on average , than enlisted personnel and U.S. adults . More than eight - in - ten DOD active - duty officers have at least a bachelor ’s degree , including 42 % who hold an advanced degree . They are four times as likely as average adults ages 18 to 44 to have completed a postgraduate degree . The educational profile of enlisted personnel is much different . The vast majority of enlisted personnel ( 92 % ) have completed high school or some college . This compares with 60 % of all U.S. adults ages 18 to 44 . Fewer than one - in - ten enlisted personnel ( 7 % ) have a bachelor ’s degree , compared with 19 % of all adults ages 18 to 44 .",same,Compare the proportions of enlisted personnel to all adults having a bachelor's degree?,answer1,"Fewer than one - in - ten enlisted personnel ( 7 % ) have a bachelor ’s degree , compared with 19 % of all adults ages 18 to 44 .","Fewer than one - in - ten enlisted personnel ( 7 % ) have a bachelor ’s degree , compared with 19 % of all adults ages 18 to 44 .",,,,Roughly four-in-ten active-duty officers have an advanced degree % of Bachelor's degree Note: Includes only the fourmilharybranches ofthe Departmentof,"Fewer than one - in - ten enlisted personnel ( 7 % ) have a bachelor ’s degree , compared with 19 % of all adults ages 18 to 44 ."
mturk_charts/no_data/multi_col/7281.png,"Overall , 54 % of Americans say they pay about the right amount in taxes , considering what they get from the federal government , while 40 % say they pay more than their fair share . Just 5 % believe they pay less than their fair share . Currently those in higher income families are more likely than those in lower income families to feel they are paying more than their fair share . About half ( 52 % ) of those with annual family incomes of $ 100,000 or more say they pay more than their fair share . By comparison , just 30 % of those with family incomes of less than $ 30,000 say they pay more than their fair share .",same,Describe what Americans of different income levels think about taxes?,answer1,"Currently those in higher income families are more likely than those in lower income families to feel they are paying more than their fair share . About half ( 52 % ) of those with annual family incomes of $ 100,000 or more say they pay more than their fair share . By comparison , just 30 % of those with family incomes of less than $ 30,000 say they pay more than their fair share .","Currently those in higher income families are more likely than those in lower income families to feel they are paying more than their fair share . About half ( 52 % ) of those with annual family incomes of $ 100,000 or more say they pay more than their fair share . By comparison , just 30 % of those with family incomes of less than $ 30,000 say they pay more than their fair share .",Currently in higher income families are likely in lower income families to feel are paying,,,"Republicans divided on whether their tax burden is the most Democrats say they pay right amount % who say they pay of taxes, considering whatthey getfrom the federa government ","About half ( 52 % ) of those with annual family incomes of $ 100,000 or more say they pay more than their fair share . By comparison , just 30 % of those with family incomes of less than $ 30,000 say they pay more than their fair share"
mturk_charts/no_data/multi_col/7266.png,"About four - in - ten adults ( 42 % ) say they have heard “ nothing at all ” about the caucus , according to a Pew Research Center survey conducted April 5 - 11 among 1,501 U.S. adults . Another 39 % say they have heard “ a little ” about it , while only about one - in - five Americans ( 19 % ) say they have heard “ a lot ” about the group . Democrats and Republicans are about equally likely to say they have not heard of the Freedom Caucus . However , in both parties , the caucus is better known among the more ideological . About half ( 52 % ) of moderate and liberal Republicans have heard nothing at all about the caucus , compared with just 36 % of conservative Republicans . Among Democrats , 47 % of conservatives and moderates , compared with 30 % of liberals , have heard nothing at all about the caucus .",same,describe partisans view of the caucus?,same,"in both parties , the caucus is better known among the more ideological . About half ( 52 % ) of moderate and liberal Republicans have heard nothing at all about the caucus , compared with just 36 % of conservative Republicans . Among Democrats , 47 % of conservatives and moderates , compared with 30 % of liberals , have heard nothing at all about the caucus .","in both parties , the caucus is better known among the more ideological . About half ( 52 % ) of moderate and liberal Republicans have heard nothing at all about the caucus , compared with just 36 % of conservative Republicans . Among Democrats , 47 % of conservatives and moderates , compared with 30 % of liberals , have heard nothing at all about the caucus .",,However,,Many say they have heard nothing at all about the Freedom Caucus % who say they have heard or read aboutthe Freedom Caucus Among Rep/Lean Rep,"However , in both parties , the caucus is better known among the more ideological . About half ( 52 % ) of moderate and liberal Republicans have heard nothing at all about the caucus , compared with just 36 % of conservative Republicans . Among Democrats , 47 % of conservatives and moderates , compared with 30 % of liberals , have heard nothing at all about the caucus ."
mturk_charts/no_data/multi_col/7259.png,"At the other end of the spectrum , in France , only 48 % say they use social networking sites . That figure is even lower in Greece ( 46 % ) , Japan ( 43 % ) and Germany ( 37 % ) . In Germany , this means that more than half of internet users say they do not use social media .",same,What do internet users in Germany say?,same,"In Germany , more than half of internet users say they do not use social media .","In Germany , more than half of internet users say they do not use social media .",.,this means that,,Large differences in social media usage throughout the developed world Socia networking sites and inte rnet,"In Germany , this means that more than half of internet users say they do not use social media"
mturk_charts/no_data/multi_col/7233.png,"In 2010 , households in the U.S. were more economically divided than households in the Western European countries examined in this report . The U.S. is the only country in which fewer than six - in - ten adults were in the middle class . Meanwhile , compared with those in many Western European countries , greater shares of Americans were either lower income ( 26 % ) or upper income ( 15 % ) . The middle class is a significant presence in the Western European countries analyzed , even as it is shrinking in many countries . Middle - class shares ranged from 64 % in Spain to 80 % in Denmark and Norway in 2010 . The share of adults who were lower income was lowest in the Netherlands ( 13 % ) and highest in Spain ( 24 % ) , and upper - income shares ranged from 6 % in Norway to 14 % in the UK .",same,Describe lower income and middle class portions among Western European countries?,answer1,"The middle class is a significant presence in the Western European countries analyzed , even as it is shrinking in many countries . Middle - class shares ranged from 64 % in Spain to 80 % in Denmark and Norway in 2010 . The share of adults who were lower income was lowest in the Netherlands ( 13 % ) and highest in Spain ( 24 % ) , and upper - income shares ranged from 6 % in Norway to 14 % in the UK .","The middle class is a significant presence in the Western European countries analyzed , even as it is shrinking in many countries . Middle - class shares ranged from 64 % in Spain to 80 % in Denmark and Norway in 2010 . The share of adults who were lower income was lowest in the Netherlands ( 13 % ) and highest in Spain ( 24 % ) , and upper - income shares ranged from 6 % in Norway to 14 % in the UK .",,,,"The middle class in the U.S. is smaller than in Western Europe % of adult population in lower-, middle- and upper- income households, 2010 ","The middle class is a significant presence in the Western European countries analyzed , even as it is shrinking in many countries . Middle - class shares ranged from 64 % in Spain to 80 % in Denmark and Norway in 2010 . The share of adults who were lower income was lowest in the Netherlands ( 13 % ) and highest in Spain ( 24 % ) , and upper - income shares ranged from 6 % in Norway to 14 % in the UK"
mturk_charts/no_data/multi_col/7228.png,"Incomes of middle - class households in the U.S. are greater than the incomes of most Western European middle classes . Financially , the American middle class is ahead of the middle classes in the Western European nations in terms of disposable ( after - tax ) household income , with the exception of Luxembourg . Middle - income households in Luxembourg lived on $ 71,799 annually in 2010 , at the median , followed by $ 60,884 in the U.S. The middle class in Italy lived on a median income of $ 35,608 , the most modest means among the countries analyzed . But lower - income Americans are at the middle of the pack in terms of earnings , lagging behind or barely matching lower - income adults in Luxembourg , Norway , the Netherlands and Denmark . ( Incomes are adjusted for household size , scaled to a household size of three , and expressed in 2011 prices and purchasing power parities ; see the report ’s Methodology section for more . )",same,"Describe annual incomes of the middle class in Luxembourg, the U.S. and Italy?",answer1,"Middle - income households in Luxembourg lived on $ 71,799 annually in 2010 , at the median , followed by $ 60,884 in the U.S. The middle class in Italy lived on a median income of $ 35,608 , the most modest means among the countries analyzed .","Middle - income households in Luxembourg lived on $ 71,799 annually in 2010 , at the median , followed by $ 60,884 in the U.S. The middle class in Italy lived on a median income of $ 35,608 , the most modest means among the countries analyzed .",.,,,"Luxembourg households U.S., in all income tiers earn more than those in U.S., other Western European countries Median disposable household income in2010, by income tier Middle income Upper income ","Middle - income households in Luxembourg lived on $ 71,799 annually in 2010 , at the median , followed by $ 60,884 in the U.S. The middle class in Italy lived on a median income of $ 35,608 , the most modest means among the countries analyzed"
mturk_charts/no_data/multi_col/7246.png,"Support for the National Front is somewhat stronger among men , the less educated , and Catholics – though even among these groups , support is limited . In 2016 , support stood at 28 % among men , 26 % among those with no college degree and 27 % among self - identified Roman Catholics .",same,Describe the National Front support among men and Catholics?,answer1,"Support for the National Front is somewhat stronger among men and Catholics – though even among these groups , support is limited . In 2016 , support stood at 28 % among men and 27 % among Roman Catholics .","Support for the National Front is somewhat stronger among men and Catholics – though even among these groups , support is limited . In 2016 , support stood at 28 % among men and 27 % among Roman Catholics .",,less educated 26 those with no college degree self - identified,,"Men, those without college degree, Catholics more partial to National Front Views of the National Front ","Support for the National Front is somewhat stronger among men , the less educated , and Catholics – though even among these groups , support is limited . In 2016 , support stood at 28 % among men , 26 % among those with no college degree and 27 % among self - identified Roman Catholics ."
mturk_charts/no_data/multi_col/7242.png,"Majorities of adults 30 years old and younger ( 57 % ) and ages 30 - 49 ( 54 % ) say they would rather have a bigger government providing more services . Fewer adults ages 50 - 64 ( 38 % ) and adults ages 65 and older ( 40 % ) say this . Those with family incomes of $ 75,000 or more are much less likely than those with lower incomes to say they ’d prefer a bigger government that provides more services . Just about a third of those earning $ 75,000 or more ( 35 % ) say this , compared to 44 % of those with family incomes between $ 30,000 and $ 75,000 and nearly two - thirds ( 64 % ) of those making less than $ 30,000 a year .",same,Describe the views on whether a bigger government providing more services is preferred among different age groups?,same,Majorities of adults 30 years old and younger ( 57 % ) and ages 30 - 49 ( 54 % ) say they would rather have a bigger government providing more services . Fewer adults ages 50 - 64 ( 38 % ) and adults ages 65 and older ( 40 % ) say this,Majorities of adults 30 years old and younger ( 57 % ) and ages 30 - 49 ( 54 % ) say they would rather have a bigger government providing more services . Fewer adults ages 50 - 64 ( 38 % ) and adults ages 65 and older ( 40 % ) say this,,,,"Sharp divide between young people, older adults on size of government % who say they would rather have Bigger govt, ",Majorities of adults 30 years old and younger ( 57 % ) and ages 30 - 49 ( 54 % ) say they would rather have a bigger government providing more services . Fewer adults ages 50 - 64 ( 38 % ) and adults ages 65 and older ( 40 % ) say this
mturk_charts/no_data/multi_col/7237.png,"The public expresses broadest support for increased federal spending on veterans benefits . Overall , 75 % say that , if they were making up the budget for the federal government this year , they would increase spending on veterans benefits and services ; 21 % say they would keep spending the same , while just 3 % would decrease spending . On a range of other programs , there is widespread public support for either increasing spending or maintaining it at current levels . For example , 50 % say they would increase spending on health care , while 29 % would keep it the same ; just 18 % say they would cut federal health care spending .",same,What is the population preferences on government spending?,answer1,"The public expresses broadest support for increased federal spending on veterans benefits . Overall , 75 % say that , if they were making up the budget for the federal government this year , they would increase spending on veterans benefits and services ; 21 % say they would keep spending the same , while just 3 % would decrease spending . On a range of other programs , there is widespread public support for either increasing spending or maintaining it at current levels . For example , 50 % say they would increase spending on health care , while 29 % would keep it the same ; just 18 % say they would cut federal health care spending .","The public expresses broadest support for increased federal spending on veterans benefits . Overall , 75 % say that , if they were making up the budget for the federal government this year , they would increase spending on veterans benefits and services ; 21 % say they would keep spending the same , while just 3 % would decrease spending . On a range of other programs , there is widespread public support for either increasing spending or maintaining it at current levels . For example , 50 % say they would increase spending on health care , while 29 % would keep it the same ; just 18 % say they would cut federal health care spending .",,,,"Most want government to increase spending on veterans benefits, education and infrastructure Ifyou were making up the budgetfor the federalgovernment this year, would you increase, decrease or keep spending the same for (%) ","The public expresses broadest support for increased federal spending on veterans benefits . Overall , 75 % say that , if they were making up the budget for the federal government this year , they would increase spending on veterans benefits and services ; 21 % say they would keep spending the same , while just 3 % would decrease spending . On a range of other programs , there is widespread public support for either increasing spending or maintaining it at current levels . For example , 50 % say they would increase spending on health care , while 29 % would keep it the same ; just 18 % say they would cut federal health care spending ."
mturk_charts/no_data/multi_col/7225.png,"Age also is a factor in these views : By more than two - to - one ( 60 % vs. 26 % ) , those younger than 30 say they have been helped more than hurt financially by free trade agreements . Those in older age groups are more divided in their views of the personal impact of free trade agreements .",same,What are young people's views on free trade agreements?,answer1,"By more than two - to - one ( 60 % vs. 26 % ) , those younger than 30 say they have been helped more than hurt financially by free trade agreements .","By more than two - to - one ( 60 % vs. 26 % ) , those younger than 30 say they have been helped more than hurt financially by free trade agreements .",.,,,Young people more likely than older adults to say free trade benefits them definitely % who sayfree trade agreements francialsituation have definitely sayfree probably,"By more than two - to - one ( 60 % vs. 26 % ) , those younger than 30 say they have been helped more than hurt financially by free trade agreements"
mturk_charts/no_data/multi_col/7224.png,"By roughly two - to - one , both blacks ( 62 % to 29 % ) and Hispanics ( 63 % to 33 % ) are more likely to say free trade agreements have been good for the country than to say they have been bad for the country . By contrast , whites are divided in their views of the impact of free trade agreements ( 47 % say they have been a good thing , 44 % say they have been a bad thing ) .",same,How does race impact views on free trade agreements?,same,"By roughly two - to - one , both blacks ( 62 % to 29 % ) and Hispanics ( 63 % to 33 % ) are more likely to say free trade agreements have been good for the country than to say they have been bad for the country . By contrast , whites are divided in their views of the impact of free trade agreements ( 47 % say they have been a good thing , 44 % say they have been a bad thing ) .","By roughly two - to - one , both blacks ( 62 % to 29 % ) and Hispanics ( 63 % to 33 % ) are more likely to say free trade agreements have been good for the country than to say they have been bad for the country . By contrast , whites are divided in their views of the impact of free trade agreements ( 47 % say they have been a good thing , 44 % say they have been a bad thing ) .",,,,"Racial, age, educational differences stover views of free trade agreements % who sayfree trade agreements have been a the U.S. ","By roughly two - to - one , both blacks ( 62 % to 29 % ) and Hispanics ( 63 % to 33 % ) are more likely to say free trade agreements have been good for the country than to say they have been bad for the country . By contrast , whites are divided in their views of the impact of free trade agreements ( 47 % say they have been a good thing , 44 % say they have been a bad thing ) ."
