img_path,summary,question_resolution,question,answer_resolution,abstractive_answer,extractive_answer,decontextualizated_text_added,decontextualizated_text_removed,extra_added_text,title,original_answer
mturk_charts/no_data/multi_col/3754.png,The public sees tougher financial times on the horizon for older Americans . A majority of U.S. adults ( 57 % ) say those ages 65 and older will have a worse standard of living in 2050 than they do today . About seven - in - ten ( 72 % ) say older adults will be less prepared financially for retirement than their counterparts today . And an even larger share ( 83 % ) believes most people will definitely or probably have to work into their 70s to be able to afford retirement .,same,What are views of US adults on financial future in 30 years?,new_answer,About seven - in - ten ( 72 % ) say older adults will be less prepared financially for retirement than their counterparts today .,About seven - in - ten ( 72 % ) say older adults will be less prepared financially for retirement than their counterparts today .,,A majority of U.S. adults ( 57 % ) say those ages 65 and older will have a worse standard of living in 2050 than they do today,,Most say older adults will be less financially prepared for retirement in the future,About seven - in - ten ( 72 % ) say older adults will be less prepared financially for retirement than their counterparts today .
mturk_charts/no_data/multi_col/3748.png,"Chinese President Xi Jinping is visiting France , Italy and Monaco this week to strengthen relations with potential European investment partners , though he does so at a time when EU countries lack confidence in him and do not embrace the idea of Chinese global leadership , according to a Pew Research Center survey . In all but one of the 10 European countries surveyed , majorities said in a spring 2018 survey that they had no confidence in Xi to do the right thing regarding world affairs . The Spanish were the most skeptical of him , with more than three - quarters ( 79 % ) lacking confidence , followed by the French ( 69 % ) , Greeks ( 64 % ) and Italians ( 64 % ) . A substantial portion of Europeans – roughly two - in - ten or more in Poland , Greece , Hungary and Italy – did not express an opinion on Xi .",same,What were views of Xi among Spanish?,new_answer,"The Spanish were the most skeptical of Xi, with more than three - quarters ( 79 % ) lacking confidence .","The Spanish were the most skeptical of him, with more than three - quarters ( 79 % ) lacking confidence .",Xi .,him,,Most in Europe have no confidence in Xi,"The Spanish were the most skeptical of him, with more than three - quarters ( 79 % ) lacking confidence ."
mturk_charts/no_data/multi_col/3744.png,"Parents generally get positive ratings from teens about their efforts to tackle online harassment and bullying . Roughly six - in - ten teens ( 59 % ) say parents are doing an excellent or good job at addressing cyberbullying – a notably positive assessment , considering how teens rate other groups measured in this survey . Teens are far less likely to rate the anti - bullying efforts of elected officials , social media companies and teachers positively .",same,Describe the proportion of teenagers who say their parents are doing an excellent or good job of addressing cyberbullying?,answer1,Roughly six - in - ten teens ( 59 % ) say parents are doing an excellent or good job at addressing cyberbullying,Roughly six - in - ten teens ( 59 % ) say parents are doing an excellent or good job at addressing cyberbullying,,,,A majority of teens think parents are doing a good job at addressing online bullying and harassment,Roughly six - in - ten teens ( 59 % ) say parents are doing an excellent or good job at addressing cyberbullying
mturk_charts/no_data/multi_col/3742.png,Today ’s parents take a wide range of actions to monitor and police their teen ’s online behavior . Nearly six - in - ten parents say they often or sometimes check which websites their teen visits or look through their child ’s cellphone call logs or messages ( 58 % of parents say they do each of these things ) . A somewhat smaller share of parents ( 52 % ) say they at least sometimes use parental controls to restrict which sites their teen can access .,same,What proportion of parents say they sometimes use parental controls to restrict the websites their children can access?,answer1,A somewhat smaller share of parents ( 52 % ) say they at least sometimes use parental controls to restrict which sites their teen can access .,A somewhat smaller share of parents ( 52 % ) say they at least sometimes use parental controls to restrict which sites their teen can access .,,,,A majority of parents check their teen's web history and use 'digital grounding' as a form of punishment,A somewhat smaller share of parents ( 52 % ) say they at least sometimes use parental controls to restrict which sites their teen can access .
mturk_charts/no_data/multi_col/3739.png,"Family caregiving responsibilities , particularly motherhood , can lead to interruptions in career paths for women and can have an impact on long - term earnings . In a 2013 survey , women were more likely than men to say they had taken breaks from their careers to care for their family . Roughly four - in - ten mothers said that at some point in their work life they had taken a significant amount of time off ( 39 % ) or reduced their work hours ( 42 % ) to care for a child or other family member . Roughly a quarter ( 27 % ) said they had quit work altogether to take care of these familial responsibilities . Fewer men said the same . For example , just 24 % of fathers said they had taken a significant amount of time off to care for a child or other family member .",same,What part of the mothers said they left work to take care of family responsibilities?,answer1,Roughly a quarter ( 27 % ) said they had quit work altogether to take care of these familial responsibilities .,Roughly a quarter ( 27 % ) said they had quit work altogether to take care of these familial responsibilities .,,Fewer men the same,,"Mothers, more than fathers, experience career interruptions",Roughly a quarter ( 27 % ) said they had quit work altogether to take care of these familial responsibilities . Fewer men said the same .
mturk_charts/no_data/multi_col/3741.png,"A majority of parents are concerned about the types of experiences their teen might encounter online . Roughly two - thirds of parents of teens ( 65 % ) say they worry at least some about their teen spending too much time in front of screens , including a third who worry a lot about this . Parents express comparable levels of concern about other potentially negative online experiences for their kids : About six - in - ten say they worry a lot or some about their teen losing the ability to have in - person conversations , sharing too much about themselves online , being bullied online or exchanging explicit messages .",same,What proportion of teen parents are concerned that their children spend too much time in front of the screen?,answer2,"A majority of parents are concerned about the types of experiences their teen might encounter online . Roughly two - thirds of parents of teens ( 65 % ) say they worry at least some about their teen spending too much time in front of screens , including a third who worry a lot about this","A majority of parents are concerned about the types of experiences their teen might encounter online . Roughly two - thirds of parents of teens ( 65 % ) say they worry at least some about their teen spending too much time in front of screens , including a third who worry a lot about this",,,,65% of parents worry their teen spends too much time in front of screens,"A majority of parents are concerned about the types of experiences their teen might encounter online . Roughly two - thirds of parents of teens ( 65 % ) say they worry at least some about their teen spending too much time in front of screens , including a third who worry a lot about this"
mturk_charts/no_data/multi_col/3731.png,"A majority of Indians ( 55 % ) see the situation in Kashmir as a very big problem . When asked how this issue has changed over the past five years , more than half ( 53 % ) say circumstances in Kashmir have gotten worse . Only 18 % think things have gotten better , and just 6 % believe conditions are the same . When asked about the government ’s strategy in dealing with the situation in the Indian state of Jammu and Kashmir , a majority believes the Indian government should use more military force than they are currently using . Equal , though small , shares think the military should use either less or about the same amount of force ( both 7 % ) .",same,What is the opinion of most Indians about Kashmir?,answer2,"A majority of Indians ( 55 % ) see the situation in Kashmir as a very big problem . When asked how this issue has changed over the past five years , more than half ( 53 % ) say circumstances in Kashmir have gotten worse .","A majority of Indians ( 55 % ) see the situation in Kashmir as a very big problem . When asked how this issue has changed over the past five years , more than half ( 53 % ) say circumstances in Kashmir have gotten worse .",,,,"Even before Pulwama attack, Indians said conditions in Kashmir were worsening and more military force was needed.","A majority of Indians ( 55 % ) see the situation in Kashmir as a very big problem . When asked how this issue has changed over the past five years , more than half ( 53 % ) say circumstances in Kashmir have gotten worse ."
mturk_charts/no_data/multi_col/3726.png,"The rise in intense Indian support for trade reflects a widely shared perception that international commerce benefits individuals . Contrary to public opinion in the U.S. , Europe and Japan , a majority of Indians believe trade with other countries leads to an increase in wages ( 57 % ) and creates jobs ( 56 % ) . And such sentiment is up slightly from 2014 . Few Indian adults believe trade kills jobs ( 15 % ) or undermines wages ( 13 % ) . At the same time , roughly half of Indians ( 52 % ) say trade increases prices , a sentiment that is widely shared in other emerging markets yet is contrary to economic theory that international commerce should lead to falling prices .",same,What proportion of Indian adults think that trade with other countries eliminates jobs or hurts wages?,answer1,2014 . Few Indian adults believe trade kills jobs ( 15 % ) or undermines wages ( 13 % ),2014 . Few Indian adults believe trade kills jobs ( 15 % ) or undermines wages ( 13 % ),,,,"Indians think trade is good for their country, creates jobs, and raises wages.",2014 . Few Indian adults believe trade kills jobs ( 15 % ) or undermines wages ( 13 % )
mturk_charts/no_data/multi_col/3718.png,"Roughly three - in - four Indians ( 77 % ) say they are very or somewhat concerned about people being exposed to false or incorrect information when they use their mobile phones , including 45 % who are very concerned . Similar shares of both BJP and Congress supporters say they are very concerned . This finding comes amid recent violent attacks attributed to viral WhatsApp hoaxes and concerns about the app being used to spread fake news .",same,How much concerned are Indian people about being exposed to fase information on phones?,answer1,"Roughly three - in - four Indians ( 77 % ) say they are very or somewhat concerned about people being exposed to false or incorrect information when they use their mobile phones , including 45 % who are very concerned","Roughly three - in - four Indians ( 77 % ) say they are very or somewhat concerned about people being exposed to false or incorrect information when they use their mobile phones , including 45 % who are very concerned",,,,Majority of Indian adults are concerned about misinformation spreading via mobile phones,"Roughly three - in - four Indians ( 77 % ) say they are very or somewhat concerned about people being exposed to false or incorrect information when they use their mobile phones , including 45 % who are very concerned"
mturk_charts/no_data/multi_col/3717.png,"Partisanship plays a role in public opinion of the impact of mobile technology . Adults who support Modi ’s BJP are more likely to say mobile phones have had a good influence on politics ( 49 % ) than those who support the Congress party ( 33 % ) . Last September , the president of the BJP encouraged the party ’s supporters to spread pro - BJP messages on WhatsApp and other social media platforms – whether those messages are “ true or fake . ”",same,How Indians of different political parties perceive the influence of mobile phones on politics?,answer1,Adults who support Modi ’s BJP are more likely to say mobile phones have had a good influence on politics ( 49 % ) than those who support the Congress party ( 33 % ),Adults who support Modi ’s BJP are more likely to say mobile phones have had a good influence on politics ( 49 % ) than those who support the Congress party ( 33 % ),,,,Indians are more positive than negative about mobile phones' impact on politics,Adults who support Modi ’s BJP are more likely to say mobile phones have had a good influence on politics ( 49 % ) than those who support the Congress party ( 33 % )
mturk_charts/no_data/multi_col/3716.png,"When asked specifically about Kashmir , a majority of Indians ( 55 % ) see the situation there as a very big problem . More than half ( 53 % ) say circumstances in Kashmir have gotten worse over the last five years , and a majority ( 58 % ) believes the Indian government should use more military force than it uses currently in dealing with tensions in the area .",same,What Indians think about the situation on Kashmir?,answer2,"When asked specifically about Kashmir , a majority of Indians ( 55 % ) see the situation there as a very big problem . More than half ( 53 % ) say circumstances in Kashmir have gotten worse over the last five years , and a majority ( 58 % ) believes the Indian government should use more military force than it uses currently in dealing with tensions in the area","When asked specifically about Kashmir , a majority of Indians ( 55 % ) see the situation there as a very big problem . More than half ( 53 % ) say circumstances in Kashmir have gotten worse over the last five years , and a majority ( 58 % ) believes the Indian government should use more military force than it uses currently in dealing with tensions in the area",,,,"Before recent tensions, many in India expressed concern about Pakistan, Kashmir and terrorism","When asked specifically about Kashmir , a majority of Indians ( 55 % ) see the situation there as a very big problem . More than half ( 53 % ) say circumstances in Kashmir have gotten worse over the last five years , and a majority ( 58 % ) believes the Indian government should use more military force than it uses currently in dealing with tensions in the area"
mturk_charts/no_data/multi_col/3714.png,"Meanwhile , 58 % of adults in India say that no matter who wins an election , things do not change very much . This again includes a majority of both BJP and Congress supporters .",same,What is the proportion of adult Indians who do not believe in change through politics?,answer1,"58 % of adults in India say that no matter who wins an election , things do not change very much","58 % of adults in India say that no matter who wins an election , things do not change very much",,,,"Many adults in India see politicians as corrupt, say elections do not bring about big changes","58 % of adults in India say that no matter who wins an election , things do not change very much"
mturk_charts/no_data/multi_col/3709.png,"Overall , Americans believe there should be a strong connection between local journalists and the communities they serve . But there are again some partisan differences on several measures of that connection . Republicans , for example , are somewhat less likely than Democrats to say local journalists are in touch with the communities they serve ( 61 % of Republicans say this vs. 67 % of Democrats ) and that local news media cover the area where they live ( 49 % vs. 54 % ) and have a lot of local influence ( 34 % vs. 40 % ) .",same,What is the trend among Republicans and Democrats about the connection between local journalists and the communities they serve?,answer1,Republicans are somewhat less likely than Democrats to say local journalists are in touch with the communities they serve ( 61 % of Republicans say this vs. 67 % of Democrats ) and that local news media cover the area where they live ( 49 % vs. 54 % ) and have a lot of local influence ( 34 % vs. 40 % ) .,Republicans are somewhat less likely than Democrats to say local journalists are in touch with the communities they serve ( 61 % of Republicans say this vs. 67 % of Democrats ) and that local news media cover the area where they live ( 49 % vs. 54 % ) and have a lot of local influence ( 34 % vs. 40 % ) .,,", for example ,",,Fewer Republicans say local news media are connected to community,"Republicans , for example , are somewhat less likely than Democrats to say local journalists are in touch with the communities they serve ( 61 % of Republicans say this vs. 67 % of Democrats ) and that local news media cover the area where they live ( 49 % vs. 54 % ) and have a lot of local influence ( 34 % vs. 40 % ) ."
mturk_charts/no_data/multi_col/3706.png,"In Nigeria and Kenya , lower but substantial shares have taken each of these steps to prepare for their move . About 11 % of Kenyans and 14 % of Nigerians who plan to migrate in the next five years have taken all three steps to prepare for their move .",same,What proportion of Kenyans planning to migrate have taken all steps to move?,answer2,About 11 % of Kenyans who plan to migrate in the next five years have taken all three steps to prepare for their move,About 11 % of Kenyans who plan to migrate in the next five years have taken all three steps to prepare for their move,,and 14 Nigerians,,"Many Tunisians, Nigerians and Kenyans have made preparations to migrate",About 11 % of Kenyans and 14 % of Nigerians who plan to migrate in the next five years have taken all three steps to prepare for their move
mturk_charts/no_data/multi_col/3705.png,"Substantial shares of people in three African nations – Nigeria , Tunisia and Kenya – say they plan to move to another country within five years , according to a Pew Research Center survey conducted in 2018 . In Nigeria , Africa ’s most populated nation , nearly half ( 45 % ) of adults say they plan to move to another country within five years , by far the highest share among 12 countries surveyed across four continents . Meanwhile , a quarter ( 24 % ) of adults in Tunisia say they plan to leave within five years , as do 19 % in Kenya . In 2017 , substantial shares in Senegal , Ghana and South Africa said the same .",same,What proportion of Nigerians living in Nigeria want to move out of the country in five years?,answer1,"In Nigeria , Africa ’s most populated nation , nearly half ( 45 % ) of adults say they plan to move to another country within five years","In Nigeria , Africa ’s most populated nation , nearly half ( 45 % ) of adults say they plan to move to another country within five years",,,,"In some African nations, more plan to migrate than in other countries","In Nigeria , Africa ’s most populated nation , nearly half ( 45 % ) of adults say they plan to move to another country within five years"
mturk_charts/no_data/multi_col/3704.png,"The gap between whites , blacks and Hispanics exists among Americans with and without a college degree . For example , among those with a college degree or more , whites got an average of 3.7 more correct answers than blacks and 1.7 more than Hispanics . There are also differences between whites , blacks and Hispanics with a college degree on the factual science knowledge items in the GSS .",same,Describe the difference in getting correct answers between whites with degrees and blacks with degrees?,answer1,"For example , among those with a college degree or more , whites got an average of 3.7 more correct answers than blacks","For example , among those with a college degree or more , whites got an average of 3.7 more correct answers than blacks",,,,"Among the college educated, whites score higher than blacks and Hispanics on science knowledge","For example , among those with a college degree or more , whites got an average of 3.7 more correct answers than blacks"
mturk_charts/no_data/multi_col/3686.png,The survey includes two questions designed to test understanding of scientific processes . Six - in - ten Americans ( 60 % ) can identify that adding a control group is the best of four options to use to test whether an ear infection medication is effective . And 52 % correctly identify a scientific hypothesis about a computer slowing down .,same,Describe the proportion of Americans who can identify that adding a control group is the best of the four options to use to test whether an ear infection medication is effective?,answer2,Six in ten Americans 60 % can identify that adding a control group is the best of four options to use to test whether an ear infection medication is effective,Six in ten Americans 60 % can identify that adding a control group is the best of four options to use to test whether an ear infection medication is effective,,,,Half can recognize a hypothesis about a problem in everyday life,Six in ten Americans 60 % can identify that adding a control group is the best of four options to use to test whether an ear infection medication is effective
mturk_charts/no_data/multi_col/3685.png,"Republicans and Democrats have similar levels of understanding about science , in contrast to the wide differences by education and racial and ethnic group . Republicans and independents who lean to the Republican Party average seven correct answers , while Democrats and independents who lean to the Democratic Party average 6.6 . Those at the ends of the political spectrum – liberal Democrats and conservative Republicans – score higher than those in the middle , however . On average , liberal Democrats get 7.8 correct answers and conservative Republicans score 7.4 . In comparison , moderate and liberal Republicans get an average of 6.5 correct answers , while moderate and conservative Democrats get an average of 5.6 .",same,How do liberal Democrats and conservative Republicans score on science knowledge?,answer1,liberal Democrats get 7.8 correct answers and conservative Republicans score 7.4,liberal Democrats get 7.8 correct answers and conservative Republicans score 7.4,,,,Conservative Republicans and liberal Democrats score higher on science knowledge,liberal Democrats get 7.8 correct answers and conservative Republicans score 7.4
mturk_charts/no_data/multi_col/3666.png,"Opinions about whether congressional Democrats are keeping the promises they made during the campaign are similar to Pelosi ’s job approval : 40 % say Democrats are keeping their campaign promises , while a somewhat larger share ( 46 % ) say Democrats are not keeping their promises . That is a more positive verdict from the public than congressional Republicans received after their 2014 and 2010 victories , when majorities said they were not keeping campaign promises ( 65 % said this in May 2015 , 52 % in April 2011 ) . After the Democrats won Congress in 2006 , the public was divided on whether they kept their promises ( 40 % said they did , 38 % said they did not ) . Neither party has come close to the positive views of the GOP after they gained control of Congress in the 1994 midterm . In April 1995 , 59 % of the public said Republicans were keeping their campaign promises ; just 31 % said they were not .",same,How Americans changed their opinion from 1995 onward about Congress keeping their promisses?,answer1,"40 % say Democrats are keeping their campaign promises , while a somewhat larger share ( 46 % ) say Democrats are not keeping their promises 65 % said this in May 2015 , 52 % in April 2011 in 2006 40 % said they did , 38 % said they did not In April 1995 , 59 % of the public said Republicans were keeping their campaign promises ; just 31 % said they were not .","40 % say Democrats are keeping their campaign promises , while a somewhat larger share ( 46 % ) say Democrats are not keeping their promises 65 % said this in May 2015 , 52 % in April 2011 in 2006 40 % said they did , 38 % said they did not In April 1995 , 59 % of the public said Republicans were keeping their campaign promises ; just 31 % said they were not .",,,,Four-in-ten say Democrats in Congress are keeping their campaign promises % who say in Congress are they made during the campaign,"40 % say Democrats are keeping their campaign promises , while a somewhat larger share ( 46 % ) say Democrats are not keeping their promises 65 % said this in May 2015 , 52 % in April 2011 in 2006 40 % said they did , 38 % said they did not In April 1995 , 59 % of the public said Republicans were keeping their campaign promises ; just 31 % said they were not ."
mturk_charts/no_data/multi_col/3662.png,"A large majority of Republican and Republican - leaning independents ( 72 % ) say Trump has a great deal or a fair amount of respect for the nation ’s democratic institutions . By contrast , just 14 % of Democrats and Democratic leaners say Trump has a great deal or a fair amount of respect for the nation ’s institutions . Overwhelmingly , Democrats and Democratic leaners ( 86 % ) say that Trump has little or no respect for the country ’s institutions and traditions .",same,What is the Republicans point of view about Trump's respect for the nation democracy?,new_answer,A large majority of Republican and Republican - leaning independents ( 72 % ) say Trump has a great deal or a fair amount of respect for the nation 's democratic institutions,A large majority of Republican and Republican - leaning independents ( 72 % ) say Trump has a great deal or a fair amount of respect for the nation 's democratic institutions,,,,Views of Trump’s respect for the nation’s democratic institutions have changed little since before the 2016 election,A large majority of Republican and Republican - leaning independents ( 72 % ) say Trump has a great deal or a fair amount of respect for the nation 's democratic institutions
